,keyword,sentiment,tweet_id,tweet_text
4053,microsoft,irrelevant,126569812120973312,"#GripmetICT, 10 nov in de #GrolschVeste met oa #Citrix, #VMware, #Microsoft, #RES, #Dell. Meer info kijk op: http://t.co/O78JjLC1"
4054,microsoft,irrelevant,126568272819793920,Nos vidéos de Batman Arkham City http://t.co/07Pau5TJ #sony #microsoft #buzz
4056,microsoft,irrelevant,126566043928895489,Workshop med @technet idag. Interessant! #citrix #Microsoft  #SYSIKT
4057,microsoft,irrelevant,126565939075497984,"seit #apple #facebook und #google die großen bösen sind, ist #microsoft irgendwie wieder der sympathische nerdverein http://t.co/IUvizP0T"
4059,microsoft,irrelevant,126565301801320448,RT @druncks: In de smartphonewereld lopen 57 patentrechtszaken. De grote winnaar lijkt #Microsoft. http://t.co/m7oqSFhA #patent #depers
4061,microsoft,irrelevant,126564298209247232,RT @MicrosoftSrbija: Andy Malone na #mssinergija keynoteu vodi prisutne kroz #microsoft istoriju: http://t.co/OIQFwJ4f
4062,microsoft,irrelevant,126564244329218048,Andy Malone na #mssinergija keynoteu vodi prisutne kroz #microsoft istoriju: http://t.co/OIQFwJ4f
4063,microsoft,irrelevant,126563471662915584,RT @RomanKrd: На Microsoft Management Summit 2011 проблемы с интернет #russia #microsoft
4064,microsoft,irrelevant,126563328213516288,Estudio: Microsoft vende más http://t.co/1VfC5PH1 #microsoft #tecnologia #tic #IT
4065,microsoft,irrelevant,126561890825543680,Microsoft desarrolla una pantalla táctil proyectada sobre cualquier superficie http://t.co/Mg0iFSAo #microsoft #tecnologia #tic #omnitouch
4067,microsoft,irrelevant,126560506097049600,RT @arelance: #Microsoft presenta un prototipo que permite utilizar la mano como interfaz http://t.co/kaCzpMYo #Kinect #in #fb
4069,microsoft,irrelevant,126558250194829312,"Check this site
http://t.co/1Sh9T5u8
For best soft weres.
#microsoft 
#Prince_156"
4070,microsoft,irrelevant,126556805877858306,Microsoft Research dévoile une interface futuriste avec Kinect | via @Xboxygen.com http://t.co/sRb0qLRA #Microsoft #MS #Kinect
4071,microsoft,irrelevant,126556628173598720,#Microsoft #Silverlight v4.0.60831 &amp; v5.0.60818 RC | fanSte.nl http://t.co/b4IRd1qa via @pryourblog
4072,microsoft,irrelevant,126555304212176897,#Microsoft: Jetzt wird jede Hand zum Touch-Screen http://t.co/46F2PM7v #OmniTouch
4073,microsoft,irrelevant,126553180711559169,#Skype ya es oficialmente parte de #Microsoft ¿Utilizas este servicio #voIP? ¿Que opinión te merece esta adquisición? #tecnologia
4074,microsoft,irrelevant,126553028730953730,Definitivní: #Skype pod #Microsoft. Co to pro nás znamená? - http://t.co/L5f00xew
4075,microsoft,irrelevant,126550811894480896,"Je moet er wel een mechanische papegaai voor op je schouder hebben, maar dan heb je ook wat! Erg gaaf! #microsoft http://t.co/sBPd8Nbg"
4076,microsoft,irrelevant,126549243061207040,Mit Ihrem Feedback #TechNet verbessern: http://t.co/vGCoTK8z #microsoft
4077,microsoft,irrelevant,126547733359230976,Microsoft Security Essentialの定義ファイルがアップデートしました：1.115.68.0 &gt; http://t.co/lZde20Vy #Microsoft
4078,microsoft,irrelevant,126547233473691649,"Nieuwe blogpost:Topsport: http://t.co/Fz5qx2cg 
#datacenter #privatecloud #microsoft"
4081,microsoft,irrelevant,126546080384040960,#Microsoft e #Adobe i più danneggiati dalla #pirateria http://t.co/GLCjzqXG #mercato
4082,microsoft,irrelevant,126544902107570176,NAVIGE in TerDege Nieuw 17 opgenomen in rubriek Personalia en Bedrijven als zelfstandig ondernemer #Microsoft #Dynamics…http://t.co/TAILFVUV
4084,microsoft,irrelevant,126540569844523008,Microsoft ha migliorato la ricerca per la barra d’avvio di Windows 8: Windows 8 abbatterà... http://t.co/9LEIev0n #windows #microsoft
4085,microsoft,irrelevant,126539960890306560,@torbenleuschner die haben was an der Waffel #ie #microsoft #wunschdenken
4086,microsoft,irrelevant,126536951984689152,#Microsoft vend des licences d’utilisation pour des softs qui ne lui appartiennent pas. : http://t.co/bc6v9hRT #korben
4087,microsoft,irrelevant,126532894272397312,http://t.co/k3quwgcu #url unblocker #microsoft proxy #proxy for orkut #gmail proxy microsoft proxy server unblocked proxy site freega...
4088,microsoft,irrelevant,126531176243539968,#Novell wärmt alten Rechtsstreit mit #Microsoft auf | ITespresso.de http://t.co/JBUyD6ou
4089,microsoft,irrelevant,126530398317592576,RT @packard_bell: Nuevo #Microsoft #PocketTouch (para usar el telefono sin sacarlo del bolsillo)  http://t.co/0LdAVDnj
4090,microsoft,irrelevant,126530235402424322,#Windows 8: #Microsoft schafft den Startbildschirm ab... http://t.co/06vsmKdm
4092,microsoft,irrelevant,126526431298723841,#Microsoft portiert #Enterprise BI-Apps auf iOS und Android | ITespresso.de http://t.co/XUEPaaR2
4093,microsoft,irrelevant,126523675364171778,"RT @puntogeek: Hace tiempo:: Según Microsoft, Firefox es spyware http://t.co/UnFkqPaJ #Firefox #Microsoft"
4094,microsoft,irrelevant,126523554568224771,"Hace tiempo:: Según Microsoft, Firefox es spyware http://t.co/UnFkqPaJ #Firefox #Microsoft"
4097,microsoft,irrelevant,126506168184078336,#Google 跟 #Samsung 今天發佈使用 #Android 4.0 作業系統的 #Galaxy #Nexus … 接下來，蘋果及 #Microsoft 會告兩者侵權嗎？
4100,microsoft,irrelevant,126500518515310592,RT @packard_bell: #Microsoft presenta un teclado #touch sobre cualquier superficie  http://t.co/mU1FdIhF
4101,microsoft,irrelevant,126500332078505985,#Microsoft presenta un teclado #touch sobre cualquier superficie  http://t.co/mU1FdIhF
5324,twitter,irrelevant,126864908582260736,"""Não sou viciada em dorgas nem em alcool mais sou no #Twitter fato"""
5325,twitter,irrelevant,126864848649846784,#Twitter OFF! Duerman super rico! :D
5326,twitter,irrelevant,126864847399944192,Hoy no abri mi #twitter en todo el santo dia 5;
5327,twitter,irrelevant,126864712766980096,aai galeraa do #twitter abraço para queem ficaa
5328,twitter,irrelevant,126864692470751232,Es todo por hoy....#twitter off  =)
5331,twitter,irrelevant,126864485943214080,El dia de hoy esta muy flojo el #Twitter qe pasaa DDDDDDDD: la apocalipsis ok no jaja
5332,twitter,irrelevant,126864460957749248,(y) hipocritas! RT: si quieren pedirle algo a Dios oreeeen que el asi nos escucha... no que lo escriben por #facebook y #twitter -.-'
5335,twitter,irrelevant,126864341071962112,@matheusdcb Me segue de volta Matheus ajeitei meu #twitter hj.
5336,twitter,irrelevant,126864316120047617,"No me puedo dormir, pero me quedo con mi mejor amigo... #TWITTER."
5337,twitter,irrelevant,126864259027181568,Este #TWITTER se esta saturando mucho:@
5339,twitter,irrelevant,126864188969725953,meu #Twitter ta a coisa mais linda rs !!
5340,twitter,irrelevant,126864074045784064,Graacias :D RT @RaHorajty051230 @JeMaZuCe buena pic de perfil de #twitter!!
5343,twitter,irrelevant,126863938339094531,"#FB no es mi amigo, por eso mejor #Twitter , al menos ahorita"
5345,twitter,irrelevant,126863845326209024,"@CriistianZepeda oyendo musica, chat & en #TWITTER"
5346,twitter,irrelevant,126863808177254400,RT @MizzSpicey: #TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @Only1DeejayER &lt;&lt; oooh ...
5347,twitter,irrelevant,126863734265217025,#twitter se me hiso vicio
5351,twitter,irrelevant,126863708889690112,"o #twitter pedi : no que esta pensando agora ? se fosse pra mim só falar isso, iria ficar escrevendo o dia inteiro milena, milena! @mi_qw s2"
5352,twitter,irrelevant,126863696726200320,#TeamFollowBack #TFB #MustFollow #MF #FollowNow #FN #FollowFriday #FF #IFB #Twitter #Follow @Only1DeejayER &lt;&lt; oooh DAMN nice pic!!! #Ladies
5353,twitter,irrelevant,126863647845789696,@marthaubaque1 Que bacano hermanita que estés en la honda del #Twitter  :)
5355,twitter,irrelevant,126863594850746369,Meu #Deus ilumine aqueles que eu amo: @mayaraangelica @andreeybaltieri @Amandafl_ e o @FabrcioCamargo os meus amigos d #TWITTER :)
5356,twitter,irrelevant,126863579914829824,mm but yeo .. #twitter .. free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND ! free up @_tashaaiWESTEND !
5358,twitter,irrelevant,126863551355822080,@danielpulido03 Con el tiempo querido amigo entenderas pronto aprenderas... alabado sea #twitter el diario de #personasinviables :D
5359,twitter,irrelevant,126863538626109440,"[aa] , suavi bando de cornos & cornas , nun desejo boa noitte pra min , uma maldição pra voçs viciados en #Twitter , haha ++"
5361,twitter,irrelevant,126863368492564481,tengo q ir a dormir pero no qiero xD #Twitter =D
5362,twitter,irrelevant,126863360779227136,Juelaa de verdd qe si me ahce fata #twitter
5363,twitter,irrelevant,126863360686956544,@PorzelinCako jaja yo tmb esoy como @maffer_rdz como no tengo ni perro ps minimo #Twitter jaja
5365,twitter,irrelevant,126863319226265600,@NaniRicciHitch Mais oooh! Je #Joke comme on dit sur #twitter -___-' On papote demain! :) Bises
5366,twitter,irrelevant,126863283658567680,#Twitter esta loco!
5367,twitter,irrelevant,126863189844566016,A Dormir.! #Twitter OFF
5368,twitter,irrelevant,126863136111333376,"Tengo que bancar propaganda de política en la calle, en la radio, la tele, panfletos en mi casa... ahora en #Twitter también? no rompan!!"
5369,twitter,irrelevant,126863118398787584,Me voy a dormir... Goodnight #twitter
5370,twitter,irrelevant,126863108802232320,@mnoo_ana @g6wa1998 Etha Nim. w blyala tbon #twitter :p
5371,twitter,irrelevant,126863108688986112,QUE VIDEO FACEBOOK CON LA OPCION DE VIDEOLLAMADA LE MONTARON LA COMPETENCIA A #MSN #SKYPE  #TWITTER ES ORIGINAL TIENE #TWICAM ;)
5372,twitter,irrelevant,126863078112509952,@YasserDVM jaja ya vez una qe es ineligene y estudia en #Twitter jajaj ntc
5373,twitter,irrelevant,126863012433899520,@maffkilleritta #twitter se puso de nena y no me dejaba contestar
5374,twitter,irrelevant,126862981333139457,ツイッター検索 #minsyu - モバイル版 http://t.co/EsyvJ7Q7 #twitter #検索結果
5375,twitter,irrelevant,126862918921891840,Ya chao #twitter !
5376,twitter,irrelevant,126862904514445312,Ya Me voy Adios! #twitter por que esta muy Fome :S
5377,twitter,irrelevant,126862853822099456,Palomitas #Twitter y #música
5378,twitter,irrelevant,126862852681240576,Hasta mañana #Twitter
5381,twitter,irrelevant,126862789649248256,なにやらフォロー制限に引っ掛かったようです…もっとフォロアーを増やさなくちゃ♪　#followme #followmejp #follow #フォロー #japan #日本　#twitter　
5382,twitter,irrelevant,126862725933576192,"Foto nova aqui no #Twitter. Essa ficou melhor.... rs
#Adoro esse blazer. Preciso comprar um... #CTX arrazando nas roupas que eu visto no pgm"
5383,twitter,irrelevant,126862722028666880,#twitter #detik Ali Imron dan Imam Samudra Survei Paddys Pub http://t.co/otUl1ujQ
5384,twitter,irrelevant,126862722007699456,#twitter #detik Ketua Dewan Adat Papua Jadi Tersangka Kasus Makar http://t.co/Jzqi1JUI
5385,twitter,irrelevant,126862721793789953,"#twitter #detik Ada Ledakan, TransJ Pinang Ranti-Pluit Tetap Beroperasi http://t.co/is9X23JR"
5386,twitter,irrelevant,126862721609248769,"#twitter #detik SBY Bertemu PM Malaysia di Lombok - Setelah meresmikan Bandara Internasional Lombok, Presiden SBY me... http://t.co/h8PI2sjX"
5387,twitter,irrelevant,126862719927332864,#twitter #detik Tak Ada Api di TransJ yang Meledak di SPBG Pinang Ranti http://t.co/OTIJLXp7
5388,twitter,irrelevant,126862668039598080,RT @edwin_ubaque: Hola @marthaubaque bienvenia a #twitter
5390,twitter,irrelevant,126862632648065025,"""@FaFa_RH: En #facebook o #twitter presumen lo que en persona no son!! =S que horroch"""
5392,twitter,irrelevant,126862536162295808,tenho que ir dormir mais o #twitter naum deixa :S
5394,twitter,irrelevant,126862447041712128,RT @anfisabreus Как настроить кросспостинг комментариев с блога на Твиттер http://t.co/6DLxWIlU #twitter
5395,twitter,irrelevant,126862429912186880,Hoy definitivamente noche para la risa en #twitter
5397,twitter,irrelevant,126862329269858305,#twitter sos un vicioooooo
5398,twitter,irrelevant,126862315990679552,Bonjour #twitter
5399,twitter,irrelevant,126862308302532608,El #twitter ha cambiado mi vida!
5400,twitter,irrelevant,126862269148692481,@luisrodrigogali ajjaja noo nooo poes porqq se va a enterarr a menos q tengaa #Twitter jajaja
5401,twitter,irrelevant,126862268725080065,me acabo de dar cuenta q tengo mas seguidores en #Twitter :D gracias y espero q sigan sumandoo mas y mas :D para seguir aun mas activo aki
5402,twitter,irrelevant,126862217013497856,"RT @guuuif: Meu twitter tá ficando velho já, My #twitter age is 285 days 8 hours 52 minutes 40 seconds"
5404,twitter,irrelevant,126862151393619968,@Diaana_Gg que ondaaa dianaa andas muy perdida por el #twitter
5405,twitter,irrelevant,126862151343284224,Alguien ha escuchado hablar de #blaving ? Es parecido al #twitter pero con voz ;)
5407,twitter,irrelevant,126862116874489856,o @RafaArrudaa olha o papel de fundo do meu #TWITTER se vai raxa #HSAUHSAUASHASUHSUSHAUHSUASHUASHASHUASH'
5408,twitter,irrelevant,126861992001679360,"hace unos días tenía 711 mensajes de e-mail, lo que más quiero es leerlos todos, acabo de ver y tengo 736 y lo peor #facebook & #twitter= 0"
5409,twitter,irrelevant,126861988004499457,Arrumando meu #twitter :D
5410,twitter,irrelevant,126861979762696192,Tinha Esquecido Do #Twitter Ç.Ç Nunca Fiz Isso !Rsrsrs
5412,twitter,irrelevant,126861955762888706,@Markeenn meu #Twitter ==&gt; @isaiasx19 Sumiu #rsrsr
5413,twitter,irrelevant,126861933071704065,#putamadre hay gente que pasa todo el día poniendo sus  problemas de amor cada 5 minutos en #FB consiganse una cuenta de #twitter losers!
5415,twitter,irrelevant,126861771314184192,Ehhhh-.- yOO Diiqooo lO que quiierooo xk es Miii #Twitter :(
5417,twitter,irrelevant,126861611741872128,"@cagimo mire la última foto que monte al #Twitter, ayude a su amigo a la colección :D :D :D #Indirecta"
5419,twitter,irrelevant,126861589122002944,"Gracias a ti hoy puedo ser feliz ,i cuando llegaste aprendi a vivir .Gracias #twitter"
5420,twitter,irrelevant,126861539511775232,Saindo aqui do #Twitter..
5423,twitter,irrelevant,126861480128819201,no los menciono por que me calientan el #twitter
5424,twitter,irrelevant,126861380992241664,"voou saiir do #twitter , e vou fica peelo eemi .. o paai qe se fooda k- beijo gente ."
5426,twitter,irrelevant,126861252134830080,#Twitter Hoje ta #BONBANO só #ELITE poooha
5427,twitter,irrelevant,126861245109387264,"Un Algodón mkon, me invadió el #Twitter ._. xd"
5428,twitter,irrelevant,126861233138827264,Tenia qe comentar en #Twitter el concierto de caifanes poca modre yeah!!!!!
5430,twitter,irrelevant,126861187605471232,mm por q casi nadie sabe utilizar #TWITTER??
5431,twitter,irrelevant,126861118684676096,DICEN q estoy viciada con #twitter... Pero mmm... NO!
5432,twitter,irrelevant,126861100120686592,@maffer_rdz si de heco igual a mi ya casi no me gusa de hecho siempre lo primero qe habro es #Twitter es mas facil qe me contacten aqi jeje
5433,twitter,irrelevant,126860970583797760,@maxpowertoloza bienvenido #TWITTER jejejeeje buena!!!
5434,twitter,irrelevant,126860953450065920,@Frank_2869 hey q pedo como vamos en #TWITTER
5436,twitter,irrelevant,126860890749419521,soy un guacamaya en #twitter
5437,twitter,irrelevant,126860877344407552,"RT @monizetru: Lo mejor de #twitter sucede en la madruga, cuando los continentes abrazan un no sé qué que a mí me (falta)&gt;SOBRA!"
5440,twitter,irrelevant,126860808251637762,"Com 250 milhões de mensagens diárias, Twitter cogita pagar por tuítes #Twitter http://t.co/sucRDj5Y via @idgnow"
5441,twitter,irrelevant,126860789536657408,"Hola #Twitter, y también hola estúpido caso clínico. u.u"
5442,twitter,irrelevant,126860754912681985,"@aleExlima93 si voz lo que me perdi, pero almenos lo disfrute, #twitter lo mejor"
5444,twitter,irrelevant,126860719860883458,Realmente no se por que ponen cosas de #twitter en fb!! vv facebook es FB! Y twitter es TWITTER!! C'mon! vv
5445,twitter,irrelevant,126860653167263744,Será que antes de tener #Twitter le decía a la gente cuanta cosa se me ocurriera?
5447,twitter,irrelevant,126860576600227841,#MichaelJakcsonQuiñonez wowo ya es un tema muy comentado en #twitter
5448,twitter,irrelevant,126860372987740160,Sigo resentida porque yo quería ver solamente a cobra ☺ @Evenpro para la próxima no metan tanto la pata! #Twitter OFF
5452,twitter,irrelevant,126860127167987712,@EdiSant1 tah di mais em mlk fez um #twitter haha
5454,twitter,irrelevant,126860109090521088,Creo q cuando una persona ya no te quiere te borrade su #twitter
5455,twitter,irrelevant,126859990513369088,El live stream del server de IPN esta over capacity por @SoytuFan_mx no la caguen si no es #twitter
5456,twitter,irrelevant,126859860640940032,De volta no #Twitter.... Boa noite pessoas'
5458,twitter,irrelevant,126859846506127360,@StevenRestern Wvn soi novato en #Twitter :( me explica :D
5459,twitter,irrelevant,126859794383515649,Abonnez vous @TunisieNews2011 et Suivez toute l' #actualité sur #Twitter | #Tunisie #TunisieNews #News
